,title,author(s),summary,body
36,Debemos transformarnos para evolucionar y apoyar a los microempresarios del país,['María Camila Gil Niebles'],"En la mesa de instalación, María Clara Hoyos, Presidenta Ejecutiva, Asomicrofinanzas dio la bienvenida a este espacio, donde hablarán de los retos en las microfinanzas","['El sector privado y el Gobierno se reúnen en el 12 Congreso de Asomicrofinanzas para hablar sobre los retos y desafíos que tienen para apoyar a los microempresarios y aquellos que no tienen las oportunidades de acceder a créditos formales.', 'En la mesa de instalación, María Clara Hoyos, Presidenta Ejecutiva, Asomicrofinanzas dio la bienvenida a este espacio, donde podrán dialogar sobre las acciones que se deben tomar para mejorar las condiciones de algunas poblaciones específicas y llegar a acuerdos de mejora.', '""Este Congreso nos trae una agenda muy comprometida y muy completa. Los microempresarios son parte importante del desarrollo de este país y es importante contar con Gobierno, empresarios y microempresarios... bienvenidos a estos dos días de encuentro para intercambiar estas experiencias de cambio "", dijo Hoyos en el mensaje de bienvenida.', 'Seguido estuvo Fabio Andrés Montoya, Director Ejecutivo de Interactuar y Presidente del Consejo Directivo de Asomicrofinanzas, quien estará en este cargo hasta el próximo 15 de noviembre, señaló que la importancia de este encuentro nace de la necesidad de brindarle oportunidades a aquellos que ""se quedan al margen porque no tenían la capacidad para iniciar sus micro negocios"".', 'Con el nacimiento de estos microcréditos 2,8 millones de microempresarios han logrado salir de la pobreza, que hoy facturan entre $100 y $300 millones, así como la salida de la informalidad. Ante esto, Montoya asegura que todavía quedan más desafíos como son la reglamentación para aquellas empresas de menos de cinco trabajadores.', 'Estas regulaciones que pretenden acabar con el \'gota a gota\' deben ser mecanismos ""fáciles y baratos acorde a las capacidades"". Bandoldex, Superfinaciera y Fondo Nacional de Garantías se unen en este espacio de Gobierno e industria para no solo hablar de los accesos a créditos, sino también de las necesidades de acompañar al empresario y educarlos.', '""Necesitamos cambiar y evolucionar la tecnología de hace 43 años. Debemos transformar y no convertirnos en un dinosaurio por mantener un Statu Quo. Tenemos que cambiar por los millones que aún se encuentran al margen, para que ese mercado persa vibre y genere progreso"", explicó Montoya']"
37,Las cinco razones por las que el dólar subió a $5.000 mientras caía en Latinoamérica,['Carolina Salazar Sierra'],El movimiento se explicó por el alza de tasas de la Fed y la expectativa de mayor aumento en la reunión del Banco de la República,"['Luego de tener una pausa la semana pasada, en las últimas dos jornadas el dólar volvió a subir y ayer superó la barrera de los $5.000 por primera vez en la historia, e incluso tocó los $5.017 en el intradía. Con eso, la tasa de cambio rompió récords y hoy la TRM vuelve a ser la más alta de la historia, a $4.975,58.', 'La moneda colombiana fue la que más cayó frente al dólar ayer, con una devaluación de 1,37% según las cifras de Bloomberg. Lo anterior, mientras que sus pares en la región subían, como el real brasileño (1,53%), el peso uruguayo (0,64%) y el peso mexicano (0,47%).', 'Incluso, monedas fuertes como el yen japonés o la libra esterlina, que vienen cayendo frente al dólar hace semanas, se recuperaron ayer.', 'Pero ¿a qué se debe que la moneda nacional pierda valor mientras que pares de la región suben? Un primer punto tiene que ver con la expectativa de alza de tasas por parte de la Reserva Federal (Fed) de Estados Unidos frente a la decisión del Banco de la República la semana pasada.', 'Mientras que los analistas esperan que la Fed empiece a moderar su política monetaria, lo que llevó a la apreciación de algunas divisas, en Colombia se estima que la subida de tasa por parte del Banco Central el viernes pasado, cuando la llevó a 11%, no fue suficiente, teniendo en cuenta que en noviembre el Emisor no tomará decisión de política monetaria y que aún hay presiones inflacionarias para lo que queda del año.', '“Parte de la depreciación del peso puede estar reflejando que la subida de tasas del Banco de la República fue modesta frente al contexto de nerviosismo en los mercados”, indicó Julio Romero, economista jefe de Corficolombiana.', 'Como segundo punto, y relacionado con el anterior, cada vez que la Reserva Federal sube las tasas se vuelve más atractivo invertir en el país estadounidense, lo que genera expectativas ante la decisión que se conocerá hoy.', 'Así, Diego Palencia, vicepresidente de investigaciones de Solidus Capital, explicó que el aumento de tasas de la Fed causa un efecto directo en el canal de tasa de cambio, pues “con la subida, el mercado de Estados Unidos se hace mucho más atractivo por rentabilidad versus riesgo. No hay nada más nervioso que US$1 millón de inversionistas”.', 'Romero también resaltó que el mercado sigue incorporando riesgos idiosincrásicos del país. Sobre todo porque, a pesar de los anuncios sobre el sector de hidrocarburos, aún no se han tomado decisiones concretas ni se han presentado los estudios sobre la exploración.', 'Para Felipe Campos, gerente de inversiones e investigaciones de Alianza Valores y Fiduciaria, “hay un elemento interno y es la expectativa de cuándo el Gobierno va a sacar los números y los cálculos acerca de la necesidad de la nueva exploración”.', 'Y, como una cuarta razón para el alza del dólar ayer, aseguró que “hay algunos agentes extranjeros que invierten en TES que están saliendo del país y, como el mercado es relativamente ilíquido, está presionando mucho al dólar”.', 'Un último punto que señalan los analistas es la poca liquidez en el mercado colombiano. “El dólar tocó los $5.000 en un mercado que estaba con poca liquidez, que es poco profundo”, aseguró Andrés Moreno, analista financiero y bursátil.', 'El aumento del dólar se ve reflejado en los gastos hormiga, esos pequeños pagos que hace en bienes no esenciales, que, aunque no se de cuenta, impactan sus finanzas personales. Con el alza en el precio del dólar en Colombia, ahora estos gastos le cuestan 25% más que al inicio del año, cuando la Tasa Representativa del Mercado (TRM) estaba en $3.981,16. Entre los productos que los colombianos han visto subir de precio están las suscripciones a medios internacionales, las plataformas de juegos en línea y las compras en dólares en e-commerce.']"
38,Lanzan billetera MonetPay a través de la solución Banking as a Service de Bancolombia,['Carolina Salazar Sierra'],"En una primera etapa, los usuarios podrán solicitar y pagar adelantos de dinero en tiempo real, utilizar códigos QR de Bancolombia","['A través de la solución de Banking as a Service (BaaS) de Bancolombia, Monet anuncia el lanzamiento de MonetPay, una billetera digital con la que se busca ofrecer a los usuarios una variedad de productos financieros con el respaldo de este banco colombiano.', 'Los usuarios podrán acceder a su billetera desde la App Monet. Allí, en una primera etapa podrán solicitar y pagar adelantos de dinero en tiempo real, utilizar códigos QR de Bancolombia para hacer compras en comercios y consultar sus saldos en segundos.', 'En el futuro, se podrán realizar pagos de servicios, acceder a créditos de libre destino y programar transferencias, entre otros servicios.', '“Esta alianza persigue la finalidad de construir ecosistemas económicos favorables que permitan la inclusión financiera responsable en Colombia. Las dos instituciones han comprendido que sus objetivos están alineados, y que juntas pueden generar un mayor impacto positivo en la sociedad”, ', '.', 'Mientras que Cristina Arrastía, vicepresidenta de Negocios de Bancolombia, expresa que “la mejor forma de interactuar con las personas se da a partir del entendimiento integral de sus necesidades. Para continuar evolucionando en la manera como hacemos banca hoy extendemos nuestras soluciones de Banking as a Service (BaaS) para acompañar a fintech, pymes y empresas en la transformación de su propuesta de valor, integrando servicios financieros en sus experiencias de una forma rápida, fácil, segura y oportuna, como hoy lo hace Monet”.']"
39,"Asomicrofinanzas, Gobierno y Confecoop firman acuerdo en contra del ‘gota a gota’",['María Camila Gil Niebles'],Se apoyará al sector microempresarial con el desarrollo de instrumentos de inclusión financiera y se crearán iniciativas digitales ,"['En el primer día del Congreso de Asomicrofinanzas, el Ministerio de Hacienda y Banca de las Oportunidades, en conjunto con gremios que agrupan diferentes entidades especializadas que promueven la democratización del crédito para la actividad productiva del segmento de la economía popular, Asomicrofinanzas y Confecoop, firmaron un acuerdo para luchar contra los créditos informales conocidos como ‘gota a gota’, promover la inclusión crediticia de la economía popular y democratizar el financiamiento en Colombia', '“Nuestra apuesta es que desde las entidades del Grupo Bicentenario se articule y desarrolle una estrategia de inclusión crediticia para la economía popular, en la cual se desarrollen las herramientas y factores dinamizadores para que la banca de desarrollo, los fondos de garantías y el Banco Agrario, junto con los intermediarios financieros, bancos comerciales, bancos de nicho, ONG microcrediticias y cooperativas puedan llevar una oferta de financiamiento ajustada a las características y las necesidades de microcréditos del país”, afirmó el  ministro de Hacienda, José Antonio Ocampo.', 'Con este acuerdo, los cuatro bancos microcrediticios de nicho, siete establecimientos de crédito, el Banco Agrario, 176 cooperativas de ahorro y crédito, cinco cooperativas financieras y cerca de 10 Organizaciones No Gubernamentales (ONG) se unen para aportar a una mejor inclusión financiera  y alentar a la educación.', 'Entre los puntos de trabajo en los que coinciden Asomicrofinanzas y Confecoop, continuarán apoyando el desarrollo del sector microempresarial a través de las microfinanzas, como mecanismo efectivo que garantice la inclusión de familias tradicionalmente excluidas por la falta de acceso a estos servicios financieros.', 'Además, apoyarán a Banca de las Oportunidades en los proyectos o medidas que permitan luchar frontalmente contra el crédito denominado “gota a gota” o “paga diario”, pues es un esquema de financiación informal altamente costoso y riesgoso.', '“Es un momento histórico, es la hora de trabajar conjuntamente sector público y privado para que muy pronto haya nuevos indicadores nacionales, que podamos mejorar la tasa de incidencia y las trampas pobreza de la cuales habla el Banco Mundial, que es no tener acceso al crédito. Este acuerdo nacional evidencia que entre todos podemos construir y marchar en la misma vía por una mejor Colombia, apoyados en el conocimiento que tienen las entidades microfinancieras de esos micronegocios y negocios por cuenta propia que forman parte de la base de la pirámide”, indicó María Clara Hoyos, presidente ejecutiva de Asomicrofinanzas.', 'Para Carlos Acero, director ejecutivo de Confecoop las cooperativas constituyen uno de los instrumentos más eficaces para lograr la inclusión social, económica y financiera de las personas, de las MiPymes, de los pequeños productores rurales y urbanos.', '""Históricamente se ha demostrado que a través de las cooperativas de ahorro y crédito y financieras se puede autogestionar el ahorro popular y se puede dinamizar el proceso de crédito productivo"", explica Acero.', 'Dentro del acuerdo, Asomicrofinanzas y Confecoop apoyarán los proyectos gubernamentales para desarrollar enfoques y políticas de género con el objetivo de crear oportunidades para mujeres emprendedoras, cabeza de familia, miembros de la población LGBTI+ y en general personas en condición de vulnerabilidad.', 'La digitalización será otro punto clave, pues se acordó que ambos gremios apoyen las iniciativas gubernamentales que les permitan a la población vulnerable, mujeres y afrodescendientes tener acceso a los servicios financieros a través de tecnologías digitales, móviles y corresponsales.', 'En conjunto, se apoyará el desarrollo de instrumentos y metodologías de inclusión financiera, que se apalanquen en la innovación tecnológica.']"
40,"En las microfinanzas, FNG le apuesta a las garantías como una manera de inclusión",['María Camila Gil Niebles'],"La entidad opera en transacciones tradicionales que ha respaldado con $12,7 billones a un total de 239.104 de micros, pequeñas y medianas empresas","['¿Cuál es el presente y el futuro del Fondo? ¿Qué estamos haciendo hoy? Son algunas de las preguntas que se plantea el Fondo Nacional de Garantía con respecto a las microfinanzas. María Alejandra Botiva, Vicepresidenta Comercial del Fondo Nacional fue la encargada de explicar las acciones que adelantan para contribuir al desarrollo de aquellas zonas del país que más necesitan impulso.', 'Si bien desde la entidad continúan operando en transacciones tradicionales han logrado respaldar con $12,7 billones que han beneficiado a 239.104 de micro, pequeñas y medianas empresas, y un porcentaje más pequeño ha sido destinado para garantías de compra de viviendas de interés social.', 'Esto ha sido posible por la presencia en 97% de los municipios del país, como parte del objetivo de la capacidad de inclusión, que incluye respaldar a poblaciones que han estado excluidas ""y ahí es donde estamos y deberíamos poner el foco"".', 'Los dos grupos poblacionales que han priorizado son las mujeres, a las cuales les han otorgado 700.000 créditos a un total de 517.000 mujeres. Así como el beneficio de mas de 19.000 empresarios en estos municipios durante 2022.', 'Con el apoyo de Bancoldex, agremiados y asomicrofinanzas, el Fondo Nacional de Garantías le ha apostado a la puesta en marcha de nuevos productos como la emisión de bonos y crowfunding.', 'Los bonos se caracterizan por la garantía de emisión de bonos ordinarios 2.0 con estándares ESG. También cuentan con emisión de bonos verdes y sociales con el respaldo en el Mercado de Valores Local y bonos ordinarios tanto en el mercado principal, com0 en el secundario con tasa fija o variable.', 'El crowfunding cuenta con más de 8.000 inversionistas. Se han emitido más 120 para micros, pequeñas y medianas empresas. Cuenta con cupo de 37.600 millones para respaldar créditos de más de $51.000 millones.']"
41,Estas son las acciones que más suben y caen en Bolsa de Valores con corte a octubre,['Carolina Salazar Sierra'],"Dentro del listado de las especies que suben en lo corrido del año, hay cuatro que pertenecen al Grupo Empresarial Antioqueño","['Tras la invasión rusa a Ucrania, los mercados de valores han registrado altos niveles de volatilidad y Colombia no es la excepción. A pesar de que a octubre los números año corrido siguieron en rojo, lo cierto es que este mes se registraron algunas valorizaciones frente a septiembre.', 'El índice Msci Colcap, que mide el comportamiento de las acciones más líquidas en la Bolsa de Valores de Colombia (BVC), creció 9,15% intermensual, cerrando el 31 de octubre a 1.231,52 puntos, frente a los 1.128,24 puntos al cierre de septiembre. Sin embargo, en todo 2022 el Colcap registra una caída de 12,7%.', 'Dentro del listado de las especies que suben en lo corrido del año hay cuatro que pertenecen al Grupo Empresarial Antioqueño (GEA). Por un lado, Sura y Nutresa han sido objeto de compra desde noviembre del año pasado, a través de tres OPA por cada una presentadas por Jaime Gilinski y una lanzada por IHC sobre Nutresa. ', '.', 'Precisamente, la especie de la multilatina de alimentos es la que más crece en lo corrido de 2022, con 85,09% y cerrando octubre a $53.010 en la bolsa local. Incluso, la acción tocó un máximo de $61.060 el 20 del mes pasado, tras reanudarse la cotización en la BVC luego de la aprobación de la OPA por parte de la Superfinanciera.', '""Sura y Nutresa siguen con balance positivo, precisamente porque son los dos nombres sobre los cuales se han llevado a cabo las OPA. Con esta nueva OPA por Nutresa queda demostrado que son nombres sobre los cuales sigue habiendo apetito de compra por parte de algunos de sus socios minoritarios"", anotó Juan Camilo Jiménez, director de acciones en Credicorp Capital.', 'En términos de valorizaciones en 2022, a Nutresa le siguen El Cóndor (81,37%), Enka (50%), Sura (32,88%) y Bancolombia (3,5%).', 'Enka registra un balance positivo año corrido luego de que, en asamblea extraordinaria de accionistas, se anunciara que hay inversionistas interesados en adquirir especies de la compañía a través de una OPA.', 'Así, los socios autorizaron a la Junta Directiva para que, en ese caso, levante la reserva de información y que, en consecuencia, el mismo órgano directivo determine poner a disposición de los potenciales inversionistas interesados información reservada y/o privilegiada de la sociedad, que no incluya secretos industriales.', 'Octubre fue un mes de valorizaciones intermensuales para algunas de las especies de la bolsa local. Entre ellas, la especie de Ecopetrol se recuperó un 18,1% en el décimo mes del año, pasando de $2.074 al cierre de septiembre, a $2.450 el 31 de octubre.', 'Otras acciones que registraron valorizaciones intermensuales fueron Enka (23,5%), Canacol (19,2%), Isa (16,8%), Fabricato (16,7%), Grupo Bolívar (14,8%), Bancolombia (14,1%), Preferencial Bancolombia (11,5%), Éxito (7,8%), Preferencial Sura (6,7%), Sura (6,2%), Argos (4,5%), Promigas (4,1%) y BVC (2,5%).', '""Octubre fue un mes caracterizado por un rebote de los mercados de renta variable en general y tanto Colombia como Latam siguieron el mismo movimiento. Gran parte del rebote local se explica por los dos nombres mas grandes y líquidos del mercado, como son Ecopetrol y Bancolombia, que sumado a la reapertura de Nutresa, fueron los que llevaron a que el índice tuviera una subida de cerca de 10%"", indicó Jiménez.', 'Y agregó que ""movimientos de esa magnitud no son extraños después de unos meses donde la caída del mercado no fue acompañada por grandes volúmenes y que llevo a algunas acciones del mercado local a niveles atractivos de compra de mediano y largo plazo"".', 'A pesar de las valorizaciones en octubre, lo cierto es que el balance del año aún está en números rojos, dada la volatilidad de los mercados globales y los riesgos locales que perciben los inversionistas.', 'De hecho, son más de 20 los emisores que descienden en la bolsa local en lo corrido de 2022. Mineros es la acción que más cae, con un retroceso de 53,78% hasta los $1.680 al cierre de la última jornada de octubre. Le siguen preferencial Cementos Argos (-47,12%), Cementos Argos (-45,99%), Preferencial Corficolombiana (-39,8%), Promigas (-38,73%) y preferencial Sura (-38,41%).']"
42,Conozca los libros para gerentes y líderes más vendidos y más recomendados este año,['Sofía Solórzano Cárdenas'],"Desde libros de autoayuda, historia y hasta novelas, son algunos de los títulos más sonados con precios desde $35.000 en adelante","['Leer es una de las actividades preferidas por los grandes líderes del mundo para ', ' aprender de la experiencia de otros, o simplemente entretenerse. Y en ese universo varios ejemplares destacan más que otros, por eso hoy le contamos cuáles son esos cinco libros recomendados por líderes y gerentes; y cuáles son los más vendidos en librerías.', ""En lo corrido del año, los libros más vendidos en la Librería Nacional apuntan a mejorar los hábitos, una práctica que puede ser muy representativa para los líderes de compañías o proyectos personales. En ese listado aparece, en primer lugar, 'Hábitos Atómicos' de James Clear, que además apunta a cómo eliminar los malos hábitos de la cotidianidad."", ""En segundo lugar aparece 'Cómo hacer que te pasen cosas buenas' de Marian Rojas Estapé, que mediante el conocimiento del cerebro y los procesos que pasan en él, guiará al lector a entenderse mucho más, mejorar la gestión de sus emociones y tener una vida mucho más plena en sus diferentes ámbitos, personal, social y profesional."", ""Y el top tres lo cierra el famoso 'Club de las 5 de la mañana' que lleva varios años ubicándose entre los más leídos de la Librería. El texto, de Robin Sharma, habla de esta práctica que cada vez es más aplicada por emprendedores, empresarios y líderes del mundo para mejorar su productividad sin dejar de lado el bienestar y la salud."", ""La primera recomendación la hace el director y cofundador de Colombia Risk Analysis, con 'Cómo mueren las democracias' de Steven Levitsky y Daniel Ziblatt, que aborda una de las preguntas generalizadas a la fecha ¿están en riesgo las democracias?"", 'Las legiones perdidas de Santiago Posteguillo, por otro lado, es la recomendación de Andrés Ortiz, el CEO de Dattis, el libro habla sobre la historia de la conquista de Oriente. Su precio va desde $36.000 en algunas librerías. Y que, según Ortiz, "" demuestra la fortaleza oculta en la desesperanza"".', ""Finalmente, la última recomendación la hace Pilar Ibañez, consultora de Felicidad y Bienestar Organizacional, quien señala que todos los líderes deberían leer es 'El poder de la pasión y la perseverancia' de Ángela DuckWorth.""]"
43,Una de cada cinco compañías tiene problemas para encontrar talento tecnológico,['Valentina Sánchez Gutiérrez'],"Un total de 274.386 personas hacen parte del sector de las TIC en Colombia, siendo un 43,4 % mujeres y el 56,6 % hombres","['Conforme avanzan las necesidades tecnológicas en las diferentes industrias, las empresas empiezan a reflejar el aumento de la demanda de talento especializado en tecnología. Sin embargo, las organizaciones en el mundo tienen problemas para encontrar talento tecnológico cualificado y esto perjudica el desarrollo efectivo de las actividades.', 'Cada vez las empresas están buscando cómo crear estrategias, seleccionar talento y capacitar a sus empleados frente a la necesidad de capacitar a sus colaboradores en el manejo de nuevas tecnologías para mejorar estas habilidades.', 'Un estudio realizado por ', ', empresa de recursos profesionales,  realizada a 40.000 responsables de selección de personal de empresas en 40 países reveló que una de cada cinco compañías tiene problemas para encontrar talento tecnológico.', '“La realidad del sector tecnológico es que empresas y empleados deben ser capaces de adaptarse más; y esta necesidad se extiende también a la selección del talento”, explica Ricardo Morales, director general de Experis.', '“Nuestro estudio sugiere que los líderes deberían dejar atrás sus antiguas teorías acerca de la selección y el desarrollo de los profesionales. En su lugar, deberían guiarse por los datos de los empleados, una filosofía del talento clara y la voluntad de experimentar”, dice Morales.', 'Con ese panorama, Experis destacó cuatro estrategias para llevar a la práctica esta nueva visión del talento, lo que permitirá que las compañías puedan identificar los factores más importantes a tener en cuenta a la hora de reclutar, anclar y formar a sus colaboradores en cuanto a habilidades tecnológicas y llegar a tener éxito en sus actividades y transformación digital.', 'Los colaboradores que ya conocen el ADN de la compañía, y tienen la habilidad técnica y el conocimiento a profundidad de la organización, pueden ser claves para crear una estrategia en donde el reskilling y la formación continua de estos permitan que adquieran habilidades óptimas para responder a las exigencias de las nuevas tecnologías y asuman nuevos retos profesionales que los convertirán en un motor de cambio y crecimiento.', 'En ese sentido, Morales recalca que las empresas deben mejorar la forma en que evalúan el rendimiento de los profesionales, para poder predecir mejor qué serán capaces de hacer en el futuro, en lugar de juzgarlos únicamente por los logros que han tenido en experiencias laborales previas.', 'El estudio hecho por  Experis sugiere buscar talento oculto. Este es aquel que ha sido rechazado por condiciones adversas como problemas de salud, cualificaciones oficiales, aquellas personas que fueron rechazadas y que pueden tener un gran talento para las tecnologías.', 'Para Morales, se trata de cambiar dónde buscan los empresarios y cómo lo hacen.', '“Las empresas deben replantearse la forma en que seleccionan a su equipo. El enfoque tradicional centrado en filtrar candidatos en base a sus cualificaciones y experiencias puede no llegar a identificar profesionales  con las cualidades naturales que busca y necesita la empresa para su evolución”.', 'Se busca convertir esta estrategia a un espacio para garantizar la diversidad cultural, igualdad e inclusión y, así, diseñar y personalizar la experiencia de los candidatos en función de sus destrezas y no de las expectativas predeterminadas de los líderes. Esto puede explotar al máximo el potencial de estas fuentes de talento oculto.', 'Los datos, las pruebas y la información que contiene datos permiten tener una evaluación para contratar y retener a los candidatos más adecuados. Actualmente, 76% de las empresas con más de 100 empleados recurre a herramientas de evaluación, como pruebas de aptitud y personalidad, para la contratación.', 'A medida que se dispone de más datos, la organización se asegura una información más precisa que puede seguir utilizando para adecuar y refinar cada vez más sus procesos de selección y búsqueda del personal idóneo, de acuerdo con las metas corporativas.', 'Según el informe de Experis, la adopción de nuevas tecnologías y asimilación del cambio puede representar grandes retornos en productividad, por lo que debe ser facilitada a través de una cultura de confianza, promovida desde el liderazgo.', 'En medio de la nueva realidad, en la cual los trabajadores adquirieron una nueva modalidad de trabajo ', ', las organizaciones deberían cultivar y mantener un liderazgo sólido, basado en la empatía, la inclusión, el reconocimiento y los valores compartidos.', 'Una cultura basada en la confianza permitirá a los líderes facilitar el cambio, sacando partido de las ', 's para apoyar a sus equipos en una gran variedad de actividades de valor añadido; y permitiendo orientar las decisiones en materia de talento hacia principios y políticas centradas en el bienestar de los colaboradores.']"
44,"Días de Lula, Petro, Boric, Amlo, Maduro...",[],"Nunca antes las ideas de izquierda tuvieron la oportunidad de regir el destino de las grandes economías latinoamericanas, el reto siempre será gobernar bien respetando la democracia","['Las ideas progresistas, demócratas, liberales, socialistas y afines recorren con gran comodidad y velocidad el continente americano; desde Estados Unidos hasta Argentina, pasando por México, Colombia, Chile, Perú, y ahora Brasil, los líderes políticos al frente de los gobiernos son abiertamente de una izquierda acentuada, liviana o en formación, pero nunca de centro o levemente con tendencia a la derecha. El péndulo político funciona claramente en la historia de la ciencia política y los países que nunca lo habían experimentado han caído en unos cambios democráticos que son vitales para una sana democracia.', 'El problema es que las sociedades en donde los péndulos tardan mucho tiempo en señalar los cambios ideológicos se aferran a miedos crónicos que impiden aceptar derrotas electorales, entender que son procesos democráticos temporales, coyunturas que por lo general sumen a los países en una suerte de depresión postelectoral que siembra incertidumbre en la economía. En las democracias más maduras, como la estadounidense por ejemplo, hay periodos para ambos partidos, como una revancha que ayuda a mejorar los procesos y en donde siempre gana la sociedad como un todo.', 'Lo importante en cada país, independientemente del sesgo político que esté gobernando, es defender las instituciones que garantizarán los cambios de poder, cada cuatro u ocho años. Lula se ha vuelto a elegir por tercera vez como presidente de Brasil, generado un estado inhabitual de péndulo político cargado a la izquierda o mínimamente a ideas demócratas en casi todo el continente. Se debe sumar en el listado a Biden de Estados Unidos, por la simple argumentación que es el antagónico del republicano, Trump; Amlo (Andrés Manuel López Obrador) en México y cierra el grupo de las grandes economías del continente, Alberto Fernández, en Argentina quien es una ficha del renovado peronismo.', 'Y no es menor para el panorama político regional que estén recién nombrados los presidentes, Boric en Chile y Petro en Colombia; listado que se debe enriquecer con dictadores que no respetan sus instituciones democráticas como Ortega en Nicaragua y Maduro en Venezuela. Solo quedan unos pocos países gobernados por presidentes de centro derecha que no suman en el concierto internacional para garantizar algún tipo de equilibrio en políticas continentales. Este abanico de personajes va a cambiar la línea de varias de las instituciones globales como pueden ser algunos bancos multilaterales, la OEA o por qué no pedir para la región la secretaría general de la ONU.', 'Son épocas de cambio, no cambios de época, pues en términos de ciencia política el movimiento pendular es coyuntural no cualitativo para siempre. Son tiempos, días, meses, años de mandatarios elegidos por sus países para llevar las riendas de sus destinos; oportunidades que brinda la democracia y que hay que entenderlas en esa dimensión; no pueden ser inferiores al reto de haber sido elegidos para mejorar el panorama económico que dejó la pandemia y la crónica frustración de erradicar la pobreza que aún sigue siendo el mayor problema de todo el vecindario. El respeto por la economía de mercado, la libertad de empresa, la propiedad privada y un Estado rector de las relaciones económicas deben ser esas instituciones que estos mandatarios de izquierda respeten y se comprometan a fortalecer.']"
45,"Los bogotanos de la generación Z prefieren los pancakes, pero los 'boomers' el calentado",['Salomón Asmar Soto'],Un estudio de Yanuba revela que el teletrabajo y el coworking han transformado las costumbres y los tiempos a la hora de desayunar y tomar onces,"['En cuestiones de gustos no hay disgustos, pero en algo en lo que coinciden los bogotanos es en los platos que meriendan y desayunan. A pesar de que en el país no existe oficialmente ‘la hora del té’, sí son muy populares las onces, que bien pueden ser en la mañana o ya entrada la tarde, hasta las 4:00 p.m.', 'De acuerdo con un estudio de Yanuba, la oferta gastronómica para este espacio del día es amplia, aunque los comensales tiendan a optar por las tradiciones. Las distintas generaciones como los Millennials, los ‘Baby Boomers’, entre otros, tienen cada uno sus gustos particulares, que pueden ir desde los pancakes hasta la típica changua, el tamal o la sopa de costilla.', 'Otra de las tendencias que resalta el estudio es que el desayuno ya no es más una cuestión única de las primeras horas de la mañana, para antes de salir al trabajo o al colegio, sino que ha migrado hasta máximo las 11:00 a.m., gracias a las ventajas que ofrece el teletrabajo y los espacios de coworking.', 'A la hora del desayuno, el informe indica que la generación Z (1994-2010) “no cambia los pancakes por nada del mundo”, mientras que la Y (1981-1993) prefiere las opciones frutales con granola y las saludables como el omelette de claras de huevo.', 'Por su parte, la generación X (1969-1980) da paso a opciones como los huevos poche y tostadas francesas y los ‘Baby Boomers’ (1949-1968) prefieren desayunar con calentado, mientras que la llamada generación del silencio (1930-1948) es fiel al caldo con costilla o la chagua santafereña.', 'Este fenómeno de desayunar, incluso a las 11:00 de la mañana, tiene en los domicilios su aliado número uno. La data de Yanuba indica que cada día con el surgimiento de más opciones y plataformas digitales los domicilios crecen, siendo las mujeres con 65% quienes más los solicitan y los hombres, con 35% restante.', '“Han pasado más de siete décadas desde que Yanuba abrió el primer salón de té absolutamente europeo en Bogotá y hoy, al analizar la data de nuestras siete sedes, podemos asegurar que la tradicional hora del té está más vigente que nunca gracias a dos segmentos. Los llamados Millennials, que prefieren trabajar en espacios tipo coworking como los nuestros disfrutando unos sánduches daneses y un buen café, y la llamada generación silenciosa que son los mayores de 76 y a quienes desde hace décadas les encanta esa tradición que en Colombia tiene aroma a chocolate, queso, almojábana y envuelto al mejor estilo de las onces santafereñas”, destacó Fernando Sáenz, gerente general Yanuba.', 'En cuanto a la hora del té, o las onces, los bogotanos de la generación Z (1994-2010) prefieren tortas, como una red velvet, y acompañarlas con té chai. La Y (1981-1993) prefiere la amplia opciones de sánduches, desde los daneses hasta los vegetarianos.', 'La generación X (1969-1980) es fanática de las típicas onces santafereñas, la baby boom (1949-1968) lidera el consumo del famoso tamal y la llamada generación del silencio (1930-1948) no cambia el envuelto tradicional de mazorca con café.']"
46,"'Yerbabuena', el nuevo trabajo discográfico de la Orquesta Filarmónica de Bogotá",['Daniella P. Rodríguez'],"El lanzamiento de “Yerbabuena"" se realizará el próximo 5 de noviembre en el Teatro Mayor Julio Mario Santo Domingo, a las 5pm. Las boletas se pueden adquirir en Tu Boleta y en las taquillas del Teatro","['La Orquesta Filarmónica de Bogotá celebra su cumpleaños número 55 con el lanzamiento de un nuevo trabajo discográfico titulado “ Yerbabuena”, álbum doble grabado por la Filarmónica de Música Colombiana, una de sus agrupaciones insignes creada durante la pandemia en 2020.', 'Son veinte obras que incluyen incluyen pasillos, bambucos, guabinas, danzas, gavota y fox, un repertorio que, según el docente e investigador Eliécer Arenas, busca “celebrar más de un siglo de innovaciones poéticas y estilísticas, con un tratamiento de la orquestación que debe mucho a la tradición de las grandes estudiantinas del pasado y a los proyectos innovadores surgidos desde finales del siglo XX y comienzos del XXI”.', '“Para este año la Filarmónica ha previsto el lanzamiento de siete grabaciones que incluyen a las diferentes agrupaciones que conforman su sistema de orquestas y coros. Es la primera vez que se logra en poco tiempo una producción discográfica de esta magnitud, toda vez que la Orquesta es un sistema de orquestas y esto ha permitido en el marco de la celebración de los 55 años, realizar las grabaciones”, destaca David García, Director General de la Orquesta.', 'La Orquesta Principal lanzó el disco compacto dedicado a obras para piano de Ludwig van Beethoven bajo el sello AMC Amchara Classical de Suecia, que cuenta con distribución de Naxos records.']"
